id_material,IdUsuario,IdSugestao,IdTipodeMaterial,tbTipodeMaterialSubcategoria,numero_capes,idTipodeVerba,Tombo,Tombo Antigo,código de impressão,ordem_relatorio,Processo,Fornecedor,Nota Fiscal,Pasta,tipo de aquisição,Data,DataAqExport,Moeda,Preço,Importado,origem_da_importacao,patrimonio_ativo
11118,16,16120,2,,,,387650,,CL-140414,,,,,,Doação,4/16/2014,,R$,130,Não,AQUISIÇÃO,Sim
11119,16,16121,2,,,,387651,,CL-140414,,,,,,Doação,4/16/2014,,R$,130,Não,AQUISIÇÃO,Sim
11120,16,16122,2,,,,387652,,CL-140414,,,,,,Doação,4/16/2014,,R$,40,Não,AQUISIÇÃO,Sim
11121,16,16123,2,,,,387653,,CL-140414,,,,,,Doação,4/16/2014,,U$,40,Não,AQUISIÇÃO,Sim
11122,16,16124,2,,,,387654,,CL-140414,,,,,,Doação,4/16/2014,,R$,40,Não,AQUISIÇÃO,Sim
11123,8,16125,2,,,12,387740,,10757,,2011/10757-6,ABEBOOKS,8525,,Doação,4/16/2014,,R$,117.04,Não,AQUISIÇÃO,Sim
11124,16,16126,2,,,,387655,,CL-140414,,,,,,Doação,4/16/2014,,R$,40,Não,AQUISIÇÃO,Sim
11125,8,16127,2,,,12,387741,,10757,,2011/10757-6,AMAZON,77587321,,Doação,4/16/2014,,R$,73.54,Não,AQUISIÇÃO,Sim
11126,16,16128,2,,,,387656,,CL-140414,,,,,,Doação,4/16/2014,,R$,40,Não,AQUISIÇÃO,Sim
11127,16,16130,2,,,,387657,,CL-140414,,,,,,Doação,4/16/2014,,R$,40,Não,AQUISIÇÃO,Sim
11128,8,16129,2,,,12,387742,,10757,,2011/10757-6,ABEBOOKS,2109421,,Doação,4/16/2014,,R$,34.48,Não,AQUISIÇÃO,Sim
11129,16,16131,2,,,,387658,,CL-140414,,,,,,Doação,4/16/2014,,R$,40,Não,AQUISIÇÃO,Sim
11130,8,16132,2,,,12,387743,,10757,,2011/10757-6,AMAZON,2083046,,Doação,4/16/2014,,R$,48.13,Não,AQUISIÇÃO,Sim
11131,16,16133,2,,,,387659,,CL-140414,,,,,,Doação,4/16/2014,,R$,40,Não,AQUISIÇÃO,Sim
11132,8,16134,2,,,12,387744,,10757,,2011/10757-6,AMAZON,79576782,,Doação,4/16/2014,,R$,53.42,Não,AQUISIÇÃO,Sim
11133,16,16135,2,,,,387660,,CL-140414,,,,,,Doação,4/16/2014,,R$,40,Não,AQUISIÇÃO,Sim
11134,8,16136,2,,,12,387745,,10757,,2011/10757-6,AMAZON,10297,,Doação,4/16/2014,,R$,36.12,Não,AQUISIÇÃO,Sim
11135,16,16137,2,,,,387661,,CL-140414,,,,,,Doação,4/16/2014,,R$,40,Não,AQUISIÇÃO,Sim
11136,8,16138,2,,,12,387746,,10757,,2011/10757-6,AMAZON,10297,,Doação,4/16/2014,,R$,48.76,Não,AQUISIÇÃO,Sim
11137,16,16139,2,,,,387662,,CL-140414,,,,,,Doação,4/16/2014,,R$,40,Não,AQUISIÇÃO,Sim
11138,8,16140,2,,,12,387747,,10757,,2011/10757-6,AMAZON,11013,,Doação,4/16/2014,,R$,50.65,Não,AQUISIÇÃO,Sim
11139,8,16141,2,,,12,387748,,10757,,2011/10757-6,AMAZON,11013,,Doação,4/16/2014,,R$,77.09,Não,AQUISIÇÃO,Sim
11140,16,16142,2,,,,387663,,CL-140414,,,,,,Doação,4/16/2014,,R$,40,Não,AQUISIÇÃO,Sim
11141,8,16143,2,,,12,387749,,10757,,2011/10757-6,AMAZON,11013,,Doação,4/16/2014,,R$,72.9,Não,AQUISIÇÃO,Sim
11142,8,16144,2,,,12,387750,,10757,,2011/10757-6,AMAZON,78267014,,Doação,4/16/2014,,R$,67.1,Não,AQUISIÇÃO,Sim
11143,8,16145,2,,,12,387751,,10757,,2011/10757-6,AMAZON,78267014,,Doação,4/16/2014,,R$,61.63,Não,AQUISIÇÃO,Sim
11144,16,16146,2,,,,387664,,CL-140414,,,,,,Doação,4/16/2014,,R$,40,Não,AQUISIÇÃO,Sim
11145,16,16147,2,,,,387665,,CL-140414,,,,,,Doação,4/16/2014,,R$,40,Não,AQUISIÇÃO,Sim
11146,16,16148,2,,,,387666,,CL-140414,,,,,,Doação,4/16/2014,,R$,130,Não,AQUISIÇÃO,Sim
11147,16,16149,2,,,,387667,,CL-140414,,,,,,Doação,4/16/2014,,R$,40,Não,AQUISIÇÃO,Sim
11148,16,16150,2,,,,387668,,CL-140414,,,,,,Doação,4/16/2014,,R$,40,Não,AQUISIÇÃO,Sim
11149,8,16151,2,,,,387556,,RET/04,,,BCA DE HISTORIA-FFLCH/USP,,,Retombamento,4/16/2014,,R$,40,Não,AQUISIÇÃO,Sim
11150,8,16152,2,,,,387555,,RET/04,,,CECA(C.EST.E CULT.AFR.),,,Retombamento,4/16/2014,,R$,130,Não,AQUISIÇÃO,Sim
11151,8,16153,2,,,,387554,,RET/04,,,BCA DE LETRAS-FFLCH/USP,,,Retombamento,4/16/2014,,R$,130,Não,AQUISIÇÃO,Sim
11152,8,16154,2,,,,387553,,RET/04,,,BCA DE LETRAS-FFLCH/USP,,,Retombamento,4/16/2014,,R$,40,Não,AQUISIÇÃO,Sim
11153,8,16155,2,,,,387566,12545,RET/04,,,C. DE RUSSO-BCA DE LETRAS-FFLCH/USP,,,Retombamento,4/16/2014,,R$,130,Não,AQUISIÇÃO,Sim
11154,8,16156,2,,,,387558,,RET/04,,,BCA DE GEO-FFLCH/USP,,,Retombamento,4/16/2014,,R$,130,Não,AQUISIÇÃO,Sim
11155,8,16157,2,,,,387552,,RET/04,,,LUDGERO DA C. MOTTA,,,Retombamento,4/16/2014,,R$,130,Não,AQUISIÇÃO,Sim
11156,8,16158,2,,,,387563,,RET/04,,,SL-FFCH/USP,,,Retombamento,4/16/2014,,R$,130,Não,AQUISIÇÃO,Sim
11157,8,16159,2,,,,387559,,RET/04,,,SL-FFLCH/USP,,,Retombamento,4/16/2014,,R$,40,Não,AQUISIÇÃO,Sim
11158,8,16160,2,,,,387567,,RET/04,,,C. DE RUSSO-BCA LETRAS-FFLCH/USP,,,Retombamento,4/16/2014,,R$,40,Não,AQUISIÇÃO,Sim
11159,8,16161,2,,,,387568,,RET/04,,,BCA DE LETRAS-FFLCH/USP,,,Retombamento,4/16/2014,,R$,130,Não,AQUISIÇÃO,Sim
11160,8,16162,2,,,,387569,,RET/04,,,BCA DE LETRAS FFLCH/USP,,,Retombamento,4/16/2014,,R$,130,Não,AQUISIÇÃO,Sim
11161,8,16163,2,,,,387572,,RET/04,,,BCA DP. GEOGRAFIA-FFLCH/USP,,,Retombamento,4/16/2014,,R$,40,Não,AQUISIÇÃO,Sim
11162,8,16164,2,,,,387570,,RET/04,,,ALESP,,,Retombamento,4/16/2014,,R$,130,Não,AQUISIÇÃO,Sim
11163,8,16165,2,,,,387574,17509,RET/04,,,BCA DE LETRAS-FFLCH/USP,,,Retombamento,4/16/2014,,R$,130,Não,AQUISIÇÃO,Sim
11164,8,16166,2,,,,387565,46616,RET/04,,,BCA DE LETRAS-FFLCH/USP,,,Retombamento,4/16/2014,,R$,130,Não,AQUISIÇÃO,Sim
11165,8,16167,2,,,,387571,,RET/04,,,LIVR. TRIANGULO,,,Retombamento,4/16/2014,,R$,40,Não,AQUISIÇÃO,Sim
11166,8,16168,2,,,,387573,,RET/04,,,BCA DE LETRAS-FFLCH/USP,,,Retombamento,4/16/2014,,R$,130,Não,AQUISIÇÃO,Sim
11168,16,16170,2,,,,387669,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11169,16,16171,2,,,,387670,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11170,16,16172,2,,,,387671,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11171,16,16173,2,,,,387672,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11172,16,16174,2,,,,387673,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11173,16,16175,2,,,,387674,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11174,16,16176,2,,,,387675,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11175,8,16177,2,,,,387575,,RET/04,,,GAB.DE HISTORIA DA CIV.-FFLCH/USP,,,Retombamento,4/17/2014,,R$,130,Não,AQUISIÇÃO,Sim
11176,16,16178,2,,,,387676,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11177,16,16179,2,,,,387677,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11178,16,16180,2,,,,387678,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11179,16,16181,2,,,,387679,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11180,16,16182,2,,,,387680,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11181,16,16183,2,,,,387681,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11182,16,16184,2,,,,387682,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11183,16,16185,2,,,,387683,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11184,16,16186,2,,,,387684,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11185,16,16187,2,,,,387685,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11186,16,16188,2,,,,387686,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11187,16,16189,2,,,,387687,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11188,16,16190,2,,,,387688,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11189,16,16191,2,,,,387689,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11190,16,16192,2,,,,387690,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11191,16,16193,2,,,,387691,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11192,16,16194,2,,,,387692,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11193,16,16195,2,,,,387693,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11194,16,16196,2,,,,387694,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11195,16,16197,2,,,,387695,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11196,16,16198,2,,,,387696,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11197,16,16200,2,,,,387697,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11198,8,16199,2,,,,387576,,RET/04,,,BCA LETRAS-FFLCH/USP,,,Retombamento,4/17/2014,,R$,130,Não,AQUISIÇÃO,Sim
11199,16,16201,2,,,,387698,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11200,8,16202,2,,,,387577,,RET/04,,,REITORIA DA USP,,,Retombamento,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11201,16,16203,2,,,,387699,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11202,8,16204,2,,,,387578,,RET/04,,,GAB. DE HISTORIA DA CIV.-FFLCH/USP,,,Retombamento,4/17/2014,,R$,130,Não,AQUISIÇÃO,Sim
11204,8,16206,2,,,,387579,,RET/04,,,REITORIA-PROF. O. MOTA,,,Retombamento,4/17/2014,,R$,130,Não,AQUISIÇÃO,Sim
11205,16,16207,2,,,,387700,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11206,16,16208,2,,,,387701,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11207,8,16209,2,,,,387580,,RET/04,,,BCA DE LETRAS-FFLCH/USP,,,Retombamento,4/17/2014,,R$,130,Não,AQUISIÇÃO,Sim
11208,16,16210,2,,,,387702,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11209,16,16211,2,,,,387703,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11210,16,16212,2,,,,387704,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11211,8,16213,2,,,,387581,,RET/04,,,BCA DE LETRAS-FFLCH/USP,,,Retombamento,4/17/2014,,R$,130,Não,AQUISIÇÃO,Sim
11212,16,16214,2,,,,387705,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11213,16,16215,2,,,,387706,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11214,16,16216,2,,,,387707,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11215,16,16217,2,,,,387708,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11216,16,16218,2,,,,387709,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11217,16,16219,2,,,,387710,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11218,16,16220,2,,,,387711,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11219,16,16221,2,,,,387712,,CL-140414,,,,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11220,8,16222,2,,,,387815,,17-04-14,,,JOHN C. DAWSEY,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11221,8,16223,2,,,,387814,,17-04-14,,,JOHN C. DAWSEY,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11222,8,16224,2,,,,387817,,17-04-14,,,JOHN C. DAWSEY,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11223,8,16225,2,,,,387816,,17-04-14,,,JOHN C. DAWSEY,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11224,8,16226,6,,,,387818,,17-04-14,,,JOHN C. DAWSEY,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11225,8,16227,6,,,,387819,,17-04-14,,,JOHN C. DAWSEY,,,Doação,4/17/2014,,R$,40,Não,AQUISIÇÃO,Sim
11226,8,16228,2,,,,387582,,RET/04,,,BCA DE LETRAS-FFLCH/USP,,,Retombamento,4/17/2014,,R$,130,Não,AQUISIÇÃO,Sim
11227,8,16229,2,,,,387583,,RET/04,,,BCA DE LETRAS-FFLCH/USP,,,Retombamento,4/17/2014,,R$,130,Não,AQUISIÇÃO,Sim
11228,8,16230,2,,,12,387752,,10757,,2011/10757-6,AMAZON,78267014,,Doação,4/22/2014,,R$,61.63,Não,AQUISIÇÃO,Sim
11229,8,16231,2,,,12,387753,,10757,,2011/10757-6,AMAZON,78267014,,Doação,4/22/2014,,R$,132.23,Não,AQUISIÇÃO,Sim
11230,8,16232,2,,,12,387754,,10757,,2011/10757-6,AMAZON,98346,,Doação,4/22/2014,,R$,30.27,Não,AQUISIÇÃO,Sim
11231,8,16233,2,,,12,387755,,10757,,2011/10757-6,AMAZON,98346,,Doação,4/22/2014,,R$,78.54,Não,AQUISIÇÃO,Sim
11232,8,16234,2,,,12,387756,,10757,,2011/10757-6,AMAZON,98346,,Doação,4/22/2014,,R$,61.64,Não,AQUISIÇÃO,Sim
11233,8,16235,2,,,12,387757,,10757,,2011/10757-6,AMAZON,98346,,Doação,4/22/2014,,R$,50.85,Não,AQUISIÇÃO,Sim
11234,8,16236,2,,,12,387758,,10757,,2011/10757-6,AMAZON,98346,,Doação,4/22/2014,,R$,64.06,Não,AQUISIÇÃO,Sim
11235,8,16237,2,,,12,387759,,10757,,2011/10757-6,AMAZON,98346,,Doação,4/22/2014,,R$,57.15,Não,AQUISIÇÃO,Sim
11236,8,16238,2,,,12,387760,,10757,,2011/10757-6,AMAZON,90543380,,Doação,4/22/2014,,R$,67.42,Não,AQUISIÇÃO,Sim
11237,8,16239,2,,,12,387761,,10757,,2011/10757-6,AMAZON,90543380,,Doação,4/22/2014,,R$,42.7,Não,AQUISIÇÃO,Sim
11238,8,16240,2,,,12,387762,,10757,,2011/10757-6,AMAZON,90543380,,Doação,4/22/2014,,R$,70.14,Não,AQUISIÇÃO,Sim
11239,8,16241,2,,,12,387763,,10757,,2011/10757-6,AMAZON,,,Doação,4/22/2014,,R$,52.93,Não,AQUISIÇÃO,Sim
11240,8,16242,2,,,12,387764,,10757,,2011/10757-6,AMAZON,90543380,,Doação,4/22/2014,,R$,104.08,Não,AQUISIÇÃO,Sim
11241,8,16243,2,,,12,387765,,10757,,2011/10757-6,AMAZON,90543380,,Doação,4/22/2014,,R$,29.9,Não,AQUISIÇÃO,Sim
11242,8,16244,2,,,12,387766,,10757,,2011/10757-6,AMAZON,90543380,,Doação,4/22/2014,,R$,30.41,Não,AQUISIÇÃO,Sim
11243,8,16245,2,,,12,387767,,10757,,2011/10757-6,AMAZON,44799578,,Doação,4/22/2014,,R$,76.18,Não,AQUISIÇÃO,Sim
11244,8,16247,2,,,12,387768,,10757,,2011/10757-6,AMAZON,44799578,,Doação,4/22/2014,,R$,107.3,Não,AQUISIÇÃO,Sim
11245,8,16248,2,,,12,387769,,10757,,2011/10757-6,AMAZON,44799578,,Doação,4/22/2014,,R$,82.38,Não,AQUISIÇÃO,Sim
11246,8,16249,2,,,12,387770,,10757,,2011/10757-6,AMAZON,44799578,,Doação,4/22/2014,,R$,91.11,Não,AQUISIÇÃO,Sim
11247,14,16250,5,,,,387820,,LR,,,canuto,,,Doação,4/22/2014,,R$,140,Não,AQUISIÇÃO,Sim
11248,8,16251,2,,,12,387771,,10757,,2011/10757-6,AMAZON,44799578,,Doação,4/22/2014,,R$,100.95,Não,AQUISIÇÃO,Sim
11249,8,16252,2,,,12,387772,,10757,,2011/10757-6,AMAZON,44799578,,Doação,4/22/2014,,R$,175.45,Não,AQUISIÇÃO,Sim
11250,8,16253,2,,,12,387776,,10757,,2011/10757-6,AMAZON,44799578,,Doação,4/23/2014,,R$,26.01,Não,AQUISIÇÃO,Sim
11251,8,16254,2,,,12,387775,,10757,,2011/10757-6,AMAZON,44799578,,Doação,4/23/2014,,R$,26.01,Não,AQUISIÇÃO,Sim
11252,8,16255,2,,,12,387774,,10757,,2011/10757-6,AMAZON,44799578,,Doação,4/23/2014,,R$,26.01,Não,AQUISIÇÃO,Sim
11253,8,16256,8,,,12,387773,,10757,,2011/10757-6,AMAZON,44799578,,Doação,4/23/2014,,R$,26.04,Não,AQUISIÇÃO,Sim
11254,8,16257,2,,,12,387777,,10757,,2011/10757-6,AMAZON,44799578,,Doação,4/23/2014,,R$,119.78,Não,AQUISIÇÃO,Sim
11255,8,16258,2,,,12,387778,,10757,,2011/10757-6,AMAZON,44799578,,Doação,4/23/2014,,R$,46.27,Não,AQUISIÇÃO,Sim
11256,8,16259,2,,,12,387779,,10757,,2011/10757-6,AMAZON,44799578,,Doação,4/23/2014,,R$,166.55,Não,AQUISIÇÃO,Sim
11257,8,16260,2,,,12,387780,,10757,,2011/10757-6,AMAZON,44799578,,Doação,4/23/2014,,R$,157.2,Não,AQUISIÇÃO,Sim
11258,8,16261,2,,,12,387781,,10757,,2011/10757-6,AMAZON,44799578,,Doação,4/23/2014,,R$,150.8,Não,AQUISIÇÃO,Sim
11259,8,16262,2,,,12,387782,,10757,,2011/10757-6,AMAZON,44799578-6,,Doação,4/23/2014,,R$,133.85,Não,AQUISIÇÃO,Sim
11260,8,16263,2,,,12,387783,,10757,,2011/10757-6,AMAZON,,44799578,Doação,4/23/2014,,R$,133.85,Não,AQUISIÇÃO,Sim
11261,8,16264,2,,,12,387784,,10757,,2011/10757-6,AMAZON,44799578,,Doação,4/23/2014,,R$,96.4,Não,AQUISIÇÃO,Sim
11262,8,16265,2,,,12,387786,,10757,,2011/10757-6,AMAZON,44799578,,Doação,4/23/2014,,R$,57.46,Não,AQUISIÇÃO,Sim
11263,8,16266,2,,,12,387785,,10757,,2011/10757-6,AMAZON,44799578,,Doação,4/23/2014,,R$,57.46,Não,AQUISIÇÃO,Sim
11264,8,16267,2,,,12,387787,,10757,,2011/10757-6,AMAZON,44799578,,Doação,4/23/2014,,R$,52.11,Não,AQUISIÇÃO,Sim
11265,8,16268,2,,,12,387788,,10757,,2011/10757-6,SLAKTINE REPRINTS,240081,,Doação,4/23/2014,,R$,632.08,Não,AQUISIÇÃO,Sim
11266,8,16269,2,,,,387821,,23-04-14,,,JOHN DAWSEY,,,Doação,4/23/2014,,R$,40,Não,AQUISIÇÃO,Sim
11267,8,16270,8,,,,387813,,23-04-14,,,J.C. ESTEVAO,,,Doação,4/23/2014,,R$,40,Não,AQUISIÇÃO,Sim
11268,8,16271,2,,,,387832,,23-04-14,,,M.M. JAROUCHE,,,Doação,4/23/2014,,R$,40,Não,AQUISIÇÃO,Sim
11269,8,16272,2,,,,387833,,23-04-14,,,S. VASCONCELOS,,,Doação,4/23/2014,,R$,130,Não,AQUISIÇÃO,Sim
11270,8,16273,2,,,,387831,,23-04-14,,,JOEL P. DA FONSECA,,,Doação,4/23/2014,,R$,130,Não,AQUISIÇÃO,Sim
11271,8,16274,2,,,,387830,,23-04-14,,,JOEL P. DA FONSECA,,,Doação,4/23/2014,,R$,130,Não,AQUISIÇÃO,Sim
11272,8,16275,2,,,,387827,,23-04-14,,,JOEL P. DA FONSECA,,,Doação,4/23/2014,,R$,130,Não,AQUISIÇÃO,Sim
11273,8,16276,2,,,,387826,,23-04-14,,,JOEL P. DA FONSECA,,,Doação,4/23/2014,,R$,130,Não,AQUISIÇÃO,Sim
11274,8,16277,2,,,,387828,,23-04-14,,,JOEL P. DA FONSECA,,,Doação,4/23/2014,,R$,130,Não,AQUISIÇÃO,Sim
11275,8,16278,2,,,,387829,,23-04-14,,,JOEL P. DA FONSECA,,,Doação,4/23/2014,,R$,130,Não,AQUISIÇÃO,Sim
11276,8,16279,2,,,,387825,,23-04-14,,,JOEL P. DA FONSECA,,,Doação,4/23/2014,,R$,130,Não,AQUISIÇÃO,Sim
11277,8,16280,2,,,,387822,,23-04-14,,,JOEL P. DA FONSECA,,,Doação,4/23/2014,,R$,130,Não,AQUISIÇÃO,Sim
11278,8,16281,2,,,,387823,,23-04-14,,,JOEL P. DA FONSECA,,,Doação,4/23/2014,,R$,130,Não,AQUISIÇÃO,Sim
11279,8,16282,2,,,,387824,,23-04-14,,,JOEL P. DA FONSECA,,,Doação,4/23/2014,,R$,130,Não,AQUISIÇÃO,Sim
11280,8,16283,2,,,,387834,,23-04-14,,,M.C. DANIELS,,,Doação,4/24/2014,,R$,40,Não,AQUISIÇÃO,Sim
11281,8,16284,2,,,,387835,,23-04-14,,,PABLO SCHWARTZ,,,Doação,4/24/2014,,R$,40,Não,AQUISIÇÃO,Sim
11282,8,16285,2,,,12,387789,,10757,,2011/10757-6,SLATKINE REPRINTS,240081,,Doação,4/24/2014,,R$,284.01,Não,AQUISIÇÃO,Sim
11283,8,16286,2,,,12,387790,,10757,,2011/10757-6,SLATKINE REPRINTS,240081,,Doação,4/24/2014,,R$,284.01,Não,AQUISIÇÃO,Sim
11284,8,16287,2,,,12,387791,,10757,,2011/10757-6,SLATKINE REPRINTS,240081,,Doação,4/24/2014,,R$,284.01,Não,AQUISIÇÃO,Sim
11285,8,16288,2,,,12,387792,,10757,,2011/10757-6,SLATKINE REPRINTS,240081,,Doação,4/24/2014,,R$,284.01,Não,AQUISIÇÃO,Sim
11286,8,16289,2,,,12,387793,,10757,,2011/10757-6,SLATKINE REPRINTS,240081,,Doação,4/24/2014,,R$,284.03,Não,AQUISIÇÃO,Sim
11287,8,16290,2,,,12,387794,,10757,,2011/10757-6,SLATKINE REPRINTS,240081,,Doação,4/24/2014,,R$,186.6,Não,AQUISIÇÃO,Sim
11288,8,16291,2,,,12,387795,,10757,,2011/10757-6,SLATKINE REPRINTS,240081,,Doação,4/24/2014,,R$,186.57,Não,AQUISIÇÃO,Sim
11289,8,16292,2,,,12,387796,,10757,,2011/10757-6,SLATKINE REPRINTS,240081,,Doação,4/24/2014,,R$,186.57,Não,AQUISIÇÃO,Sim
11290,8,16293,2,,,12,387797,,10757,,2011/10757-6,SLATKINE REPRINTS,240081,,Doação,4/24/2014,,R$,186.57,Não,AQUISIÇÃO,Sim
11291,8,16294,2,,,12,387798,,10757,,2011/10757-6,SLATKINE REPRINTS,240081,,Doação,4/24/2014,,R$,186.57,Não,AQUISIÇÃO,Sim
11292,8,16295,2,,,12,387799,,10757,,2011/10757-6,SLATKINE REPRINTS,240081,,Doação,4/24/2014,,R$,186.57,Não,AQUISIÇÃO,Sim
11293,8,16296,2,,,12,387800,,10757,,2011/10757-6,SLATKINE REPRINTS,240081,,Doação,4/24/2014,,R$,185.57,Não,AQUISIÇÃO,Sim
11294,8,16297,2,,,12,387801,,10757,,2011/10757-6,SLATKINE REPRINTS,240081,,Doação,4/24/2014,,R$,186.57,Não,AQUISIÇÃO,Sim
11295,8,16298,2,,,12,387802,,10757,,2011/10757-6,SLATKINE REPRINTS,240081,,Doação,4/24/2014,,R$,186.57,Não,AQUISIÇÃO,Sim
11296,8,16299,2,,,12,387803,,10757,,2011/10757-6,SLATKINE REPRINTS,240081,,Doação,4/24/2014,,R$,186.57,Não,AQUISIÇÃO,Sim
11297,8,16300,2,,,12,387804,,10757,,2011/10757-6,SLATKINE REPRINTS,240081,,Doação,4/24/2014,,R$,186.57,Não,AQUISIÇÃO,Sim
11298,8,16301,2,,,12,387805,,10757,,2011/10757-6,SLATKINE REPRINTS,240081,,Doação,4/24/2014,,R$,186.57,Não,AQUISIÇÃO,Sim
11299,8,16302,2,,,12,387806,,10757,,2011/10757-6,SLATKINE REPRINTS,240081,,Doação,4/24/2014,,R$,186.57,Não,AQUISIÇÃO,Sim
11300,8,16303,2,,,12,387807,,10757,,2011/10757-6,SLATKINE REPRINTS,240081,,Doação,4/24/2014,,R$,186.57,Não,AQUISIÇÃO,Sim
11301,8,16304,2,,,12,387808,,10757,,2011/10757-6,SLATKINE REPRINTS,240081,,Doação,4/24/2014,,R$,186.57,Não,AQUISIÇÃO,Sim
11302,8,16305,2,,,12,387809,,10757,,2011/10757-6,SLATKINE REPRINTS,240081,,Doação,4/24/2014,,R$,186.57,Não,AQUISIÇÃO,Sim
11303,8,16306,2,,,12,387810,,10757,,2011/10757-6,SLATKINE REPRINTS,240081,,Doação,4/24/2014,,R$,148.75,Não,AQUISIÇÃO,Sim
11304,8,16307,2,,,12,387811,,10757,,2011/10757-6,SLATKINE REPRINTS,240081,,Doação,4/24/2014,,R$,205,Não,AQUISIÇÃO,Sim
11305,8,16308,2,,,12,387812,,10757,,2011/10757-6,SLATKINE REPRINTS,240081,,Doação,4/24/2014,,R$,205,Não,AQUISIÇÃO,Sim
11307,8,16310,2,,,,387848,,29-04-14,,,IEP (CEP),,,Retombamento,4/25/2014,,R$,40,Não,AQUISIÇÃO,Sim
